index,age,tagged,visited,relationship,rank,conscious,mental_status,breathing,hrpmin,avpu,intent,directness_of_causality,unvisited_count,injured_count,others_tagged_or_uninjured,aid_available,environment_type,questioning,assessing,treating,tagging,leaving,All Predictors.moral_desert(0.6)-maximization(0.2).time,All Predictors.moral_desert(0.6)-maximization(0.2).resources,All Predictors.moral_desert(0.6)-maximization(0.2).risk_reward_ratio,All Predictors.moral_desert(0.6)-maximization(0.2).system,HRA Strategy.time-resources.take-the-best,HRA Strategy.time-resources.exhaustive,HRA Strategy.time-resources.tallying,HRA Strategy.time-resources.satisfactory,HRA Strategy.time-resources.one-bounce,HRA Strategy.time-risk_reward_ratio.take-the-best,HRA Strategy.time-risk_reward_ratio.exhaustive,HRA Strategy.time-risk_reward_ratio.tallying,HRA Strategy.time-risk_reward_ratio.satisfactory,HRA Strategy.time-risk_reward_ratio.one-bounce,HRA Strategy.time-system.take-the-best,HRA Strategy.time-system.exhaustive,HRA Strategy.time-system.tallying,HRA Strategy.time-system.satisfactory,HRA Strategy.time-system.one-bounce,HRA Strategy.resources-risk_reward_ratio.take-the-best,HRA Strategy.resources-risk_reward_ratio.exhaustive,HRA Strategy.resources-risk_reward_ratio.tallying,HRA Strategy.resources-risk_reward_ratio.satisfactory,HRA Strategy.resources-risk_reward_ratio.one-bounce,HRA Strategy.resources-system.take-the-best,HRA Strategy.resources-system.exhaustive,HRA Strategy.resources-system.tallying,HRA Strategy.resources-system.satisfactory,HRA Strategy.resources-system.one-bounce,HRA Strategy.risk_reward_ratio-system.take-the-best,HRA Strategy.risk_reward_ratio-system.exhaustive,HRA Strategy.risk_reward_ratio-system.tallying,HRA Strategy.risk_reward_ratio-system.satisfactory,HRA Strategy.risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio.take-the-best,HRA Strategy.time-resources-risk_reward_ratio.exhaustive,HRA Strategy.time-resources-risk_reward_ratio.tallying,HRA Strategy.time-resources-risk_reward_ratio.satisfactory,HRA Strategy.time-resources-risk_reward_ratio.one-bounce,HRA Strategy.time-resources-system.take-the-best,HRA Strategy.time-resources-system.exhaustive,HRA Strategy.time-resources-system.tallying,HRA Strategy.time-resources-system.satisfactory,HRA Strategy.time-resources-system.one-bounce,HRA Strategy.time-risk_reward_ratio-system.take-the-best,HRA Strategy.time-risk_reward_ratio-system.exhaustive,HRA Strategy.time-risk_reward_ratio-system.tallying,HRA Strategy.time-risk_reward_ratio-system.satisfactory,HRA Strategy.time-risk_reward_ratio-system.one-bounce,HRA Strategy.resources-risk_reward_ratio-system.take-the-best,HRA Strategy.resources-risk_reward_ratio-system.exhaustive,HRA Strategy.resources-risk_reward_ratio-system.tallying,HRA Strategy.resources-risk_reward_ratio-system.satisfactory,HRA Strategy.resources-risk_reward_ratio-system.one-bounce,HRA Strategy.time-resources-risk_reward_ratio-system.take-the-best,HRA Strategy.time-resources-risk_reward_ratio-system.exhaustive,HRA Strategy.time-resources-risk_reward_ratio-system.tallying,HRA Strategy.time-resources-risk_reward_ratio-system.satisfactory,HRA Strategy.time-resources-risk_reward_ratio-system.one-bounce,Take-The-Best Priority,Exhaustive Priority,Tallying Priority,Satisfactory Priority,One-Bounce Priority,pDeath,pPain,pBrainInjury,pAirwayBlocked,pInternalBleeding,pExternalBleeding,entropy,entropyDeath,SEVERITY,SUPPLIES_REMAINING,AVERAGE_TIME_USED,DAMAGE_PER_SECOND,MEDSIM_P_DEATH,MEDSIM_P_DEATH_ONE_MIN_LATER,SEVERITY_CHANGE,SUPPLIES_USED,ACTION_TARGET_SEVERITY,ACTION_TARGET_SEVERITY_CHANGE,SEVEREST_SEVERITY,SEVEREST_SEVERITY_CHANGE,NONDETERMINISM.outcome_0.PROBABILITY,NONDETERMINISM.outcome_0.SEVERITY,NONDETERMINISM.outcome_0.AVERAGE_TIME_USED,NONDETERMINISM.outcome_0.JUSTIFICATION.severity,NONDETERMINISM.outcome_0.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_0.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_0.MORBIDITY.HIGHEST_P_DEATH,WEIGHTED_RESOURCE_SCORE,SMOL_MEDICAL_SOUNDNESS,INFORMATION_GAINED,action,moraldesert,SMOL_MEDICAL_SOUNDNESS.stdev,MEDSIM_P_DEATH.stdev,entropy.stdev,entropyDeath.stdev,pDeath.stdev,pPain.stdev,pBrainInjury.stdev,pAirwayBlocked.stdev,pInternalBleeding.stdev,pExternalBleeding.stdev,MEDSIM_P_DEATH_ONE_MIN_LATER.stdev,category,hint,treatment,hint.MoralDesert,NONDETERMINISM.outcome_2.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_2.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.AVERAGE_TIME_USED,NONDETERMINISM.outcome_4.SEVERITY,NONDETERMINISM.outcome_2.JUSTIFICATION.severity,NONDETERMINISM.outcome_4.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_4.PROBABILITY,NONDETERMINISM.outcome_4.JUSTIFICATION.severity,NONDETERMINISM.outcome_2.PROBABILITY,NONDETERMINISM.outcome_2.SEVERITY,NONDETERMINISM.outcome_4.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_2.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_4.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.PROBABILITY,NONDETERMINISM.outcome_6.AVERAGE_TIME_USED,NONDETERMINISM.outcome_6.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_6.SEVERITY,NONDETERMINISM.outcome_6.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_6.JUSTIFICATION.severity,NONDETERMINISM.outcome_6.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.severity,NONDETERMINISM.outcome_8.MORBIDITY.MEDSIM_P_DEATH,NONDETERMINISM.outcome_8.JUSTIFICATION.morbidity,NONDETERMINISM.outcome_8.PROBABILITY,NONDETERMINISM.outcome_8.MORBIDITY.HIGHEST_P_DEATH,NONDETERMINISM.outcome_8.SEVERITY,NONDETERMINISM.outcome_8.AVERAGE_TIME_USED
1,None,False,False,neutral,None,None,None,None,None,None,intend minor help,indirect,1,1,1,False,desert,True,False,False,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,0.9230691859105778,0.9648855357303467,0.20004001359673673,0.1540574113890524,0.41198122856892394,0.9423982429944374,15.887178841356345,0.3912713004723297,4635.0,12.0,45.0,103.0,0.875,1.0,103.0,-0.0,2362.5,52.5,2362.5,52.5,1.0,4635.0,45.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 100.0 % probability asphixia: 0.0 % probability death: 100.0 %,0.875,0.75,5,38,3,"{'name': 'SITREP', 'params': {'casualty': 'Patient B'}}",0.7184048772267901,0.0,0.0,0.0,7.373750729440257e-17,4.185602713262174e-17,0.0,3.123370366051557e-17,2.391815277956973e-17,3.9579314905738777e-17,3.180092956781423e-17,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2,None,False,False,neutral,None,None,None,None,None,None,intend minor harm,somewhat indirect,1,1,1,False,desert,False,True,False,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,False,False,False,True,True,0.9230691859105778,0.9648855357303467,0.20004001359673673,0.1540574113890524,0.41198122856892394,0.9423982429944374,15.887178841356345,0.3912713004723297,4635.0,12.0,45.0,103.0,0.875,1.0,103.0,-0.0,2272.5,50.5,2362.5,52.5,1.0,4635.0,45.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 100.0 % probability asphixia: 0.0 % probability death: 100.0 %,0.875,0.75,5,38,2,"{'name': 'CHECK_ALL_VITALS', 'params': {'casualty': 'Patient A'}}",0.7581690346205883,0.0,0.0,0.0,8.908980263217894e-17,4.6070602694753597e-17,0.0,3.214964659913669e-17,2.2265059766632327e-17,3.935002710614193e-17,3.700479857861364e-17,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
3,None,False,True,neutral,None,True,SHOCK,FAST,FAST,PAIN,intend minor harm,somewhat indirect,1,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,False,False,True,True,0.9083907292415907,0.9205578552864687,0.1238336136039063,0.00037654463215238077,0.09880538624354532,1.0,4.677795356994262,0.4418186648158793,3090.0,12.0,30.0,103.0,0.18999999999999995,1.0,103.0,-0.0,1515.0,50.5,1575.0,52.5,1.0,3090.0,30.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 20.0 % probability asphixia: 0.0 % probability death: 19.999999999999996 %,0.18999999999999995,0.09999999999999998,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'DELAYED'}}",0.7576427857142858,0.0,0.0,3.4124902275702646e-16,4.467247772604635e-17,2.422705261251239e-17,5.3628867073790325e-17,2.0110825152671374e-17,5.660937646739651e-20,1.9272502339279617e-17,0.0,0.0,DELAYED,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
4,None,True,True,neutral,None,True,SHOCK,FAST,FAST,PAIN,intend minor harm,somewhat indirect,1,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,0.9083907292415907,0.9205578552864687,0.1238336136039063,0.00037654463215238077,0.09880538624354532,1.0,4.677795356994262,0.44181866481587934,2060.0,11.0,20.0,103.0,0.18999999999999995,1.0,103.0,1.0,1010.0,50.5,1050.0,52.5,1.0,2060.0,20.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 20.0 % probability asphixia: 0.0 % probability death: 19.999999999999996 %,0.18999999999999995,0.09999999999999998,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0,0.0,0.0,3.6774080279170507e-16,5.629858277757082e-17,2.866583523299506e-17,5.417333653604157e-17,1.8069061432418198e-17,5.598795943944347e-20,1.7290971520671856e-17,0.0,0.0,None,{'MoralDesert': 0.0},Pain Medications,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
5,None,None,None,None,None,None,None,None,None,None,None,None,2,2,2,False,desert,True,False,False,False,False,seconds,few,low,equal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,False,False,False,False,False,None,None,None,None,None,None,None,None,4635.0,12.0,45.0,103.0,0.875,1.0,103.0,-0.0,None,None,2362.5,52.5,1.0,4635.0,45.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 100.0 % probability asphixia: 0.0 % probability death: 100.0 %,0.875,0.75,5,38,3,"{'name': 'SITREP', 'params': {}}",0.6822848838693548,0.0,0.0,None,None,None,None,None,None,None,None,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
6,None,False,False,neutral,None,None,UNRESPONSIVE,None,None,None,intend minor help,indirect,1,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,0.9230691859105778,0.9648855357303467,0.20004001359673673,0.1540574113890524,0.41198122856892394,0.9423982429944374,15.887178841356345,0.3912713004723297,2060.0,11.0,20.0,103.0,0.18999999999999995,1.0,103.0,1.0,1050.0,52.5,1050.0,52.5,1.0,2060.0,20.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 20.0 % probability asphixia: 0.0 % probability death: 19.999999999999996 %,0.18999999999999995,0.09999999999999998,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",1.0,0.0,0.0,0.0,1.0307180224018072e-16,4.845410522502478e-17,0.0,1.943834131038009e-17,2.2581250641050726e-17,3.272894579540004e-17,0.0,0.0,None,{'MoralDesert': 1.0},Pain Medications,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
7,None,False,False,neutral,None,None,None,None,None,None,intend minor help,indirect,1,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,0.9230691859105778,0.9648855357303467,0.20004001359673673,0.1540574113890524,0.41198122856892394,0.9423982429944374,15.887178841356345,0.3912713004723297,5861.25,11.0,90.0,52.5,0.99991,1.0,65.125,1.0,1316.25,14.625,4545.0,50.5,1.0,5861.25,90.0,Damage Per Second 52.5,probability burn death: 0.0 % probability bleed out: 100.0 % probability asphixia: 0.0 % probability death: 100.0 %,0.99991,0.9999,1,48,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'treatment': 'Tourniquet', 'location': 'left thigh'}}",1.0,0.0,0.0,0.0,6.847273157318175e-17,4.118623968120302e-17,0.0,3.296571735695075e-17,2.637808725762362e-17,3.1766750205550826e-17,3.398852435069268e-17,0.0,None,{'MoralDesert': 1.0},Tourniquet,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
8,None,False,False,neutral,None,None,None,None,None,None,intend minor help,indirect,1,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,True,True,False,False,0.9230691859105778,0.9648855357303467,0.20004001359673673,0.1540574113890524,0.41198122856892394,0.9423982429944374,15.887178841356345,0.3912713004723297,2060.0,11.0,20.0,103.0,0.18999999999999995,1.0,103.0,1.0,1050.0,52.5,1050.0,52.5,1.0,2060.0,20.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 20.0 % probability asphixia: 0.0 % probability death: 19.999999999999996 %,0.18999999999999995,0.09999999999999998,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient B', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",1.0,0.0,0.0,0.0,8.51891329823007e-17,4.1861976949581984e-17,0.0,3.571207991938288e-17,2.541334613548628e-17,2.814180786043602e-17,1.7774758163963295e-17,0.0,None,{'MoralDesert': 1.0},Pain Medications,1.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
9,None,False,False,neutral,None,None,None,None,None,None,intend minor harm,somewhat indirect,1,1,1,False,desert,False,False,True,False,False,seconds,few,low,equal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,0.9230691859105778,0.9648855357303467,0.20004001359673673,0.1540574113890524,0.41198122856892394,0.9423982429944374,15.887178841356345,0.3912713004723297,2060.0,11.0,20.0,103.0,0.18999999999999995,1.0,103.0,1.0,1010.0,50.5,1050.0,52.5,1.0,2060.0,20.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 20.0 % probability asphixia: 0.0 % probability death: 19.999999999999996 %,0.18999999999999995,0.09999999999999998,4,82,0,"{'name': 'APPLY_TREATMENT', 'params': {'casualty': 'Patient A', 'location': 'unspecified', 'treatment': 'Pain Medications'}}",0.0,0.0,0.0,0.0,8.50751462582045e-17,4.4803107588216463e-17,0.0,3.1481954902307e-17,2.2999686561376735e-17,3.4104270868941513e-17,2.6625433910473947e-17,0.0,None,{'MoralDesert': 0.0},Pain Medications,0.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
10,None,False,True,neutral,None,True,SHOCK,FAST,FAST,PAIN,intend minor harm,somewhat indirect,1,1,1,False,desert,False,False,False,True,False,seconds,few,low,equal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,False,False,False,True,True,0.9083907292415907,0.9205578552864687,0.1238336136039063,0.00037654463215238077,0.09880538624354532,1.0,4.677795356994262,0.4418186648158793,3090.0,12.0,30.0,103.0,0.18999999999999995,1.0,103.0,-0.0,1515.0,50.5,1575.0,52.5,1.0,3090.0,30.0,Damage Per Second 103.0,probability burn death: 0.0 % probability bleed out: 20.0 % probability asphixia: 0.0 % probability death: 19.999999999999996 %,0.18999999999999995,0.09999999999999998,5,82,0,"{'name': 'TAG_CHARACTER', 'params': {'casualty': 'Patient A', 'category': 'EXPECTANT'}}",0.7346606310714285,0.0,0.0,4.474292393925594e-16,4.1100741562995596e-17,2.3929776904965247e-17,4.4124328405685535e-17,1.8742936656911288e-17,5.1348521800404117e-20,2.122503427339065e-17,0.0,0.0,EXPECTANT,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
